"SCAPTION(지점명)","SECTIME(년월일시분)","S00A(풍향)","S00A_S(풍향)","S01A(풍속)","S02A(기온)","S03M(강수)","S04A(강수유무)","S05A(습도)","S06M(일사)","S07M(일조)"
"[서] 도봉",20170103033600,313.6,"북서",0.6,0.4,0,0,77.7,0,0
"[서] 도봉",20170103033700,307,"북서",0.3,0.4,0,0,77.9,0,0
"[서] 도봉",20170103033800,318.3,"북서",0.1,0.4,0,0,78.1,0,0
"[서] 도봉",20170103033900,0,"북",0.1,0.4,0,0,78.4,0,0
"[서] 도봉",20170103034000,337.6,"북북서",0.5,0.4,0,0,78.6,0,0
"[서] 도봉",20170103034100,332.4,"북북서",0.4,0.4,0,0,78.9,0,0
"[서] 도봉",20170103034200,0,"북",0,0.4,0,0,79.2,0,0
"[서] 도봉",20170103034300,0,"북",0,0.5,0,0,79.5,0,0
"[서] 도봉",20170103034400,0,"북",0,0.5,0,0,79.5,0,0
"[서] 도봉",20170103034500,336.8,"북북서",0.3,0.5,0,0,79.6,0,0
"[서] 도봉",20170103034600,345.7,"북북서",0.5,0.5,0,0,79.7,0,0
"[서] 도봉",20170103034700,0,"북",0,0.4,0,0,79.7,0,0
"[서] 도봉",20170103034800,0,"북",0,0.4,0,0,79.8,0,0
"[서] 도봉",20170103034900,0,"북",0,0.3,0,0,79.7,0,0
"[서] 도봉",20170103035000,0,"북",0.1,0.2,0,0,80,0,0
"[서] 도봉",20170103035100,342.7,"북북서",1,0.2,0,0,80.1,0,0
"[서] 도봉",20170103035200,338.5,"북북서",0.8,0.1,0,0,80.3,0,0
"[서] 도봉",20170103035300,0,"북",0.1,0.1,0,0,80.7,0,0
"[서] 도봉",20170103035400,0,"북",0,0.1,0,0,81,0,0
"[서] 도봉",20170103035500,0,"북",0,0.2,0,0,81.2,0,0
"[서] 도봉",20170103035600,300.3,"서북서",0.7,0.3,0,0,81.5,0,0
"[서] 도봉",20170103035700,0,"북",0,0.3,0,0,81.2,0,0
"[서] 도봉",20170103035800,0,"북",0,0.2,0,0,81.1,0,0
"[서] 도봉",20170103035900,326.3,"북북서",0.6,0.2,0,0,81.2,0,0
"[서] 도봉",20170103040000,300.3,"서북서",0.6,0.3,0,0,81.3,0,0
"[서] 도봉",20170103040100,324.7,"북서",0.5,0.3,0,0,81.1,0,0
"[서] 도봉",20170103040200,321,"북서",0.5,0.3,0,0,80.9,0,0
"[서] 도봉",20170103040300,318.5,"북서",0.4,0.3,0,0,80.7,0,0
"[서] 도봉",20170103040400,314,"북서",0.6,0.2,0,0,80.6,0,0
"[서] 도봉",20170103040500,310.4,"북서",0.8,0.2,0,0,80.7,0,0
"[서] 도봉",20170103040600,321.3,"북서",0.4,0.2,0,0,80.5,0,0
"[서] 도봉",20170103040700,322.3,"북서",0.9,0.2,0,0,80.4,0,0
"[서] 도봉",20170103040800,323.8,"북서",1,0.2,0,0,80.5,0,0
"[서] 도봉",20170103040900,332.8,"북북서",0.6,0.2,0,0,80.3,0,0
"[서] 도봉",20170103041000,324.4,"북서",0.8,0.1,0,0,80.2,0,0
"[서] 도봉",20170103041100,328.3,"북북서",1.1,0.2,0,0,80.4,0,0
"[서] 도봉",20170103041200,288.4,"서북서",0.3,0.1,0,0,80.3,0,0
"[서] 도봉",20170103041300,323.1,"북서",0.5,0.2,0,0,80.3,0,0
"[서] 도봉",20170103041400,318,"북서",0.5,0.2,0,0,80.4,0,0
"[서] 도봉",20170103041500,332.3,"북북서",0.6,0.3,0,0,80.3,0,0
"[서] 도봉",20170103041600,350.7,"북",0.5,0.3,0,0,80.1,0,0
"[서] 도봉",20170103041700,349.1,"북",0.2,0.3,0,0,80.1,0,0
"[서] 도봉",20170103041800,0,"북",0,0.3,0,0,80.2,0,0
"[서] 도봉",20170103041900,322.9,"북서",0.8,0.3,0,0,80.1,0,0
"[서] 도봉",20170103042000,342.6,"북북서",0.7,0.4,0,0,79.8,0,0
"[서] 도봉",20170103042100,326.3,"북북서",0.2,0.4,0,0,79.1,0,0
"[서] 도봉",20170103042200,316.6,"북서",0.4,0.2,0,0,78.9,0,0
"[서] 도봉",20170103042300,330.4,"북북서",0.2,0.2,0,0,79.2,0,0
"[서] 도봉",20170103042400,316.1,"북서",0.1,0.3,0,0,79.3,0,0
"[서] 도봉",20170103042500,0,"북",0,0.3,0,0,79.1,0,0
"[서] 도봉",20170103042600,325.2,"북서",0.2,0.2,0,0,78.9,0,0
"[서] 도봉",20170103042700,0,"북",0,0.1,0,0,79,0,0
"[서] 도봉",20170103042800,0,"북",0,0.1,0,0,79,0,0
"[서] 도봉",20170103042900,0,"북",0,0,0,0,79.1,0,0
"[서] 도봉",20170103043000,0,"북",0,0,0,0,79.2,0,0
"[서] 도봉",20170103043100,325,"북서",0.7,0,0,0,79.5,0,0
"[서] 도봉",20170103043200,307.6,"북서",0.3,0.2,0,0,79.6,0,0
"[서] 도봉",20170103043300,0,"북",0,0.1,0,0,78.8,0,0
"[서] 도봉",20170103043400,0,"북",0,-0.1,0,0,78.9,0,0
"[서] 도봉",20170103043500,0,"북",0,-0.2,0,0,79.2,0,0
"[서] 도봉",20170103043600,0,"북",0,-0.2,0,0,79.8,0,0
"[서] 도봉",20170103043700,0,"북",0,-0.1,0,0,80.1,0,0
"[서] 도봉",20170103043800,0,"북",0,0,0,0,79.9,0,0
"[서] 도봉",20170103043900,0,"북",0,-0.2,0,0,79.2,0,0
"[서] 도봉",20170103044000,0,"북",0,-0.4,0,0,79.4,0,0
"[서] 도봉",20170103044100,0,"북",0,-0.5,0,0,80,0,0
"[서] 도봉",20170103044200,0,"북",0,-0.5,0,0,80.2,0,0
"[서] 도봉",20170103044300,0,"북",0,-0.6,0,0,80.6,0,0
"[서] 도봉",20170103044400,0,"북",0,-0.5,0,0,80.9,0,0
"[서] 도봉",20170103044500,165,"남남동",0.3,-0.4,0,0,80.9,0,0
"[서] 도봉",20170103044600,166.4,"남남동",1,-0.5,0,0,80.6,0,0
"[서] 도봉",20170103044700,163.9,"남남동",1,-0.6,0,0,80.7,0,0
"[서] 도봉",20170103044800,157.6,"남남동",0.7,-0.7,0,0,80.7,0,0
"[서] 도봉",20170103044900,136,"남동",0.4,-0.8,0,0,80.9,0,0
"[서] 도봉",20170103045000,0,"북",0.1,-0.8,0,0,81.1,0,0
"[서] 도봉",20170103045100,0,"북",0,-0.8,0,0,81.7,0,0
"[서] 도봉",20170103045200,174.4,"남",0.6,-0.7,0,0,82,0,0
"[서] 도봉",20170103045300,177.4,"남",0.6,-0.6,0,0,82.2,0,0
"[서] 도봉",20170103045400,179.1,"남",0.7,-0.5,0,0,82,0,0
"[서] 도봉",20170103045500,181.1,"남",0.5,-0.5,0,0,82,0,0
"[서] 도봉",20170103045600,0,"북",0.1,-0.6,0,0,81.7,0,0
"[서] 도봉",20170103045700,0,"북",0,-0.7,0,0,81.7,0,0
"[서] 도봉",20170103045800,0,"북",0,-0.8,0,0,81.8,0,0
"[서] 도봉",20170103045900,0,"북",0,-1,0,0,81.9,0,0
"[서] 도봉",20170103050000,0,"북",0,-1.1,0,0,82.2,0,0
"[서] 도봉",20170103050100,0,"북",0,-1.2,0,0,82.6,0,0
"[서] 도봉",20170103050200,0,"북",0,-1.2,0,0,82.8,0,0
"[서] 도봉",20170103050300,0,"북",0,-1.3,0,0,83.1,0,0
"[서] 도봉",20170103050400,0,"북",0,-1.4,0,0,83.5,0,0
"[서] 도봉",20170103050500,0,"북",0,-1.4,0,0,83.9,0,0
"[서] 도봉",20170103050600,0,"북",0,-1.3,0,0,84.2,0,0
"[서] 도봉",20170103050700,0,"북",0,-1.3,0,0,84.3,0,0
"[서] 도봉",20170103050800,0,"북",0,-1.3,0,0,84.4,0,0
"[서] 도봉",20170103050900,0,"북",0,-1.4,0,0,84.6,0,0
"[서] 도봉",20170103051000,0,"북",0,-1.4,0,0,84.8,0,0
"[서] 도봉",20170103051100,0,"북",0,-1.3,0,0,85,0,0
"[서] 도봉",20170103051200,0,"북",0,-1.3,0,0,85.1,0,0
"[서] 도봉",20170103051300,0,"북",0,-1.3,0,0,85.2,0,0
"[서] 도봉",20170103051400,0,"북",0,-1.2,0,0,85.6,0,0
"[서] 도봉",20170103051500,0,"북",0,-1.2,0,0,85.5,0,0
"[서] 도봉",20170103051600,0,"북",0,-1.2,0,0,85.4,0,0
"[서] 도봉",20170103051700,0,"북",0.1,-1.3,0,0,85.2,0,0
"[서] 도봉",20170103051800,0,"북",0.1,-1.3,0,0,85.2,0,0
"[서] 도봉",20170103051900,0,"북",0,-1.4,0,0,85.4,0,0
"[서] 도봉",20170103052000,0,"북",0,-1.4,0,0,85.4,0,0
"[서] 도봉",20170103052100,0,"북",0,-1.5,0,0,85.8,0,0
"[서] 도봉",20170103052200,0,"북",0,-1.4,0,0,86.1,0,0
"[서] 도봉",20170103052300,0,"북",0,-1.4,0,0,86.4,0,0
"[서] 도봉",20170103052400,0,"북",0,-1.4,0,0,86.3,0,0
"[서] 도봉",20170103052500,0,"북",0,-1.4,0,0,86.5,0,0
"[서] 도봉",20170103052600,0,"북",0,-1.4,0,0,86.3,0,0
"[서] 도봉",20170103052700,0,"북",0,-1.4,0,0,86.5,0,0
"[서] 도봉",20170103052800,0,"북",0,-1.4,0,0,86.5,0,0
"[서] 도봉",20170103052900,0,"북",0,-1.5,0,0,86.6,0,0
"[서] 도봉",20170103053000,0,"북",0,-1.5,0,0,86.7,0,0
"[서] 도봉",20170103053100,0,"북",0,-1.6,0,0,86.8,0,0
"[서] 도봉",20170103053200,0,"북",0,-1.6,0,0,87,0,0
"[서] 도봉",20170103053300,0,"북",0,-1.6,0,0,87.2,0,0
"[서] 도봉",20170103053400,0,"북",0,-1.6,0,0,87.3,0,0
"[서] 도봉",20170103053500,0,"북",0,-1.6,0,0,87.4,0,0
"[서] 도봉",20170103053600,0,"북",0,-1.6,0,0,87.5,0,0
"[서] 도봉",20170103053700,0,"북",0,-1.5,0,0,88,0,0
"[서] 도봉",20170103053800,0,"북",0,-1.5,0,0,87.7,0,0
"[서] 도봉",20170103053900,0,"북",0,-1.6,0,0,87.6,0,0
"[서] 도봉",20170103054000,0,"북",0,-1.6,0,0,87.8,0,0
"[서] 도봉",20170103054100,0,"북",0,-1.6,0,0,87.7,0,0
"[서] 도봉",20170103054200,0,"북",0,-1.6,0,0,87.6,0,0
"[서] 도봉",20170103054300,0,"북",0,-1.6,0,0,87.9,0,0
"[서] 도봉",20170103054400,0,"북",0,-1.6,0,0,87.9,0,0
"[서] 도봉",20170103054500,0,"북",0,-1.5,0,0,88.2,0,0
"[서] 도봉",20170103054600,0,"북",0,-1.4,0,0,88.1,0,0
"[서] 도봉",20170103054700,0,"북",0,-1.4,0,0,88,0,0
"[서] 도봉",20170103054800,0,"북",0,-1.5,0,0,87.9,0,0
"[서] 도봉",20170103054900,0,"북",0,-1.5,0,0,87.9,0,0
"[서] 도봉",20170103055000,0,"북",0,-1.6,0,0,88,0,0
"[서] 도봉",20170103055100,0,"북",0,-1.6,0,0,88.4,0,0
"[서] 도봉",20170103055200,0,"북",0,-1.4,0,0,88.6,0,0
"[서] 도봉",20170103055300,0,"북",0,-1.4,0,0,88.3,0,0
"[서] 도봉",20170103055400,0,"북",0,-1.4,0,0,88.4,0,0
"[서] 도봉",20170103055500,0,"북",0,-1.5,0,0,88.2,0,0
"[서] 도봉",20170103055600,0,"북",0,-1.4,0,0,88.5,0,0
"[서] 도봉",20170103055700,0,"북",0,-1.4,0,0,88.5,0,0
"[서] 도봉",20170103055800,0,"북",0,-1.4,0,0,88.3,0,0
"[서] 도봉",20170103055900,0,"북",0,-1.4,0,0,88.4,0,0
"[서] 도봉",20170103060000,0,"북",0,-1.5,0,0,88.2,0,0
"[서] 도봉",20170103060100,266.1,"서",0.1,-1.4,0,0,88.5,0,0
"[서] 도봉",20170103060200,0,"북",0,-1.4,0,0,88.4,0,0
"[서] 도봉",20170103060300,0,"북",0,-1.5,0,0,88.4,0,0
"[서] 도봉",20170103060400,0,"북",0,-1.5,0,0,88.4,0,0
"[서] 도봉",20170103060500,0,"북",0,-1.4,0,0,88.5,0,0
"[서] 도봉",20170103060600,0,"북",0,-1.5,0,0,88.3,0,0
"[서] 도봉",20170103060700,0,"북",0,-1.5,0,0,88.4,0,0
"[서] 도봉",20170103060800,0,"북",0,-1.6,0,0,88.2,0,0
"[서] 도봉",20170103060900,0,"북",0,-1.6,0,0,88.3,0,0
"[서] 도봉",20170103061000,0,"북",0,-1.6,0,0,88.4,0,0
"[서] 도봉",20170103061100,0,"북",0,-1.6,0,0,88.5,0,0
"[서] 도봉",20170103061200,0,"북",0,-1.6,0,0,88.4,0,0
"[서] 도봉",20170103061300,0,"북",0,-1.6,0,0,88.5,0,0
"[서] 도봉",20170103061400,0,"북",0,-1.6,0,0,88.7,0,0
"[서] 도봉",20170103061500,0,"북",0,-1.6,0,0,88.6,0,0
"[서] 도봉",20170103061600,0,"북",0,-1.6,0,0,88.6,0,0
"[서] 도봉",20170103061700,0,"북",0,-1.6,0,0,88.8,0,0
"[서] 도봉",20170103061800,0,"북",0,-1.5,0,0,88.9,0,0
"[서] 도봉",20170103061900,0,"북",0,-1.6,0,0,88.5,0,0
"[서] 도봉",20170103062000,0,"북",0,-1.6,0,0,88.6,0,0
"[서] 도봉",20170103062100,0,"북",0,-1.7,0,0,88.5,0,0
"[서] 도봉",20170103062200,0,"북",0,-1.7,0,0,88.5,0,0
"[서] 도봉",20170103062300,0,"북",0,-1.7,0,0,88.9,0,0
"[서] 도봉",20170103062400,0,"북",0,-1.7,0,0,88.8,0,0
"[서] 도봉",20170103062500,0,"북",0,-1.7,0,0,88.9,0,0
"[서] 도봉",20170103062600,0,"북",0,-1.7,0,0,89,0,0
"[서] 도봉",20170103062700,0,"북",0,-1.7,0,0,88.9,0,0
"[서] 도봉",20170103062800,0,"북",0,-1.7,0,0,88.9,0,0
"[서] 도봉",20170103062900,0,"북",0,-1.7,0,0,88.6,0,0
"[서] 도봉",20170103063000,0,"북",0,-1.9,0,0,88.6,0,0
"[서] 도봉",20170103063100,0,"북",0,-1.9,0,0,88.9,0,0
"[서] 도봉",20170103063200,0,"북",0,-1.9,0,0,89,0,0
"[서] 도봉",20170103063300,0,"북",0,-1.9,0,0,89,0,0
"[서] 도봉",20170103063400,0,"북",0,-1.8,0,0,89.2,0,0
"[서] 도봉",20170103063500,0,"북",0,-1.8,0,0,89.2,0,0
"[서] 도봉",20170103063600,0,"북",0,-1.7,0,0,89.2,0,0
"[서] 도봉",20170103063700,0,"북",0,-1.7,0,0,89.2,0,0
"[서] 도봉",20170103063800,0,"북",0,-1.7,0,0,89.1,0,0
"[서] 도봉",20170103063900,0,"북",0,-1.7,0,0,89.2,0,0
"[서] 도봉",20170103064000,0,"북",0,-1.7,0,0,89.1,0,0
"[서] 도봉",20170103064100,167.5,"남남동",0.1,-1.7,0,0,88.8,0,0
"[서] 도봉",20170103064200,172.3,"남",0.2,-1.8,0,0,89,0,0
"[서] 도봉",20170103064300,0,"북",0,-1.8,0,0,88.9,0,0
"[서] 도봉",20170103064400,0,"북",0,-1.8,0,0,89.1,0,0
"[서] 도봉",20170103064500,0,"북",0,-1.8,0,0,89,0,0
"[서] 도봉",20170103064600,0,"북",0,-1.9,0,0,89,0,0
"[서] 도봉",20170103064700,0,"북",0,-1.9,0,0,89.1,0,0
"[서] 도봉",20170103064800,0,"북",0,-1.9,0,0,89.2,0,0
"[서] 도봉",20170103064900,0,"북",0,-1.9,0,0,89.2,0,0
"[서] 도봉",20170103065000,0,"북",0,-1.9,0,0,89.2,0,0
"[서] 도봉",20170103065100,0,"북",0,-1.9,0,0,89.3,0,0
"[서] 도봉",20170103065200,0,"북",0,-1.9,0,0,89.3,0,0
"[서] 도봉",20170103065300,0,"북",0,-1.9,0,0,89.3,0,0
"[서] 도봉",20170103065400,0,"북",0,-1.9,0,0,89.4,0,0
"[서] 도봉",20170103065500,0,"북",0,-2,0,0,89.2,0,0
"[서] 도봉",20170103065600,0,"북",0,-2,0,0,89.3,0,0
"[서] 도봉",20170103065700,0,"북",0,-2.1,0,0,89.3,0,0
"[서] 도봉",20170103065800,0,"북",0,-2.1,0,0,89.4,0,0
"[서] 도봉",20170103065900,0,"북",0,-2.1,0,0,89.6,0,0
"[서] 도봉",20170103070000,0,"북",0,-2,0,0,89.8,0,0
"[서] 도봉",20170103070100,0,"북",0,-2,0,0,89.7,0,0
"[서] 도봉",20170103070200,0,"북",0,-2.1,0,0,89.6,0,0
"[서] 도봉",20170103070300,0,"북",0,-2.1,0,0,89.8,0,0
"[서] 도봉",20170103070400,0,"북",0,-2,0,0,89.9,0,0
"[서] 도봉",20170103070500,0,"북",0,-2,0,0,89.9,0,0
"[서] 도봉",20170103070600,0,"북",0,-2,0,0,89.9,0,0
"[서] 도봉",20170103070700,0,"북",0,-2,0,0,90,0,0
"[서] 도봉",20170103070800,0,"북",0,-2,0,0,90.1,0,0
"[서] 도봉",20170103070900,0,"북",0,-1.9,0,0,90,0,0
"[서] 도봉",20170103071000,0,"북",0,-2,0,0,89.8,0,0
"[서] 도봉",20170103071100,0,"북",0,-2,0,0,89.7,0,0
"[서] 도봉",20170103071200,0,"북",0,-2.1,0,0,89.8,0,0
"[서] 도봉",20170103071300,0,"북",0,-2.1,0,0,89.9,0,0
"[서] 도봉",20170103071400,0,"북",0,-2.1,0,0,90,0,0
"[서] 도봉",20170103071500,0,"북",0,-2.1,0,0,90,0,0
"[서] 도봉",20170103071600,0,"북",0,-2,0,0,90.3,0,0
"[서] 도봉",20170103071700,0,"북",0,-1.9,0,0,90.4,0,0
"[서] 도봉",20170103071800,0,"북",0,-1.9,0,0,90,0,0
"[서] 도봉",20170103071900,0,"북",0,-2,0,0,89.9,0,0
"[서] 도봉",20170103072000,0,"북",0,-2,0,0,90,0,0
"[서] 도봉",20170103072100,0,"북",0,-2,0,0,90.2,0,0
"[서] 도봉",20170103072200,0,"북",0,-2,0,0,90.3,0,0
"[서] 도봉",20170103072300,0,"북",0,-2,0,0,90.2,0,0
"[서] 도봉",20170103072400,0,"북",0,-2,0,0,90.2,0,0
"[서] 도봉",20170103072500,0,"북",0,-2,0,0,90.3,0,0
"[서] 도봉",20170103072600,0,"북",0,-2,0,0,90.4,0,0
"[서] 도봉",20170103072700,0,"북",0,-2,0,0,90.4,0,0
"[서] 도봉",20170103072800,0,"북",0,-2,0,0,90.2,0,0
"[서] 도봉",20170103072900,0,"북",0,-2.1,0,0,90.2,0,0
"[서] 도봉",20170103073000,0,"북",0,-2.1,0,0,90.3,0,0
"[서] 도봉",20170103073100,0,"북",0,-2.1,0,0,90.4,0,0
"[서] 도봉",20170103073200,0,"북",0,-2.1,0,0,90.4,0,0
"[서] 도봉",20170103073300,0,"북",0,-2.1,0,0,90.6,0,0
"[서] 도봉",20170103073400,0,"북",0,-2,0,0,90.6,0,0
"[서] 도봉",20170103073500,0,"북",0,-2.1,0,0,90.6,0,0
"[서] 도봉",20170103073600,0,"북",0,-2,0,0,90.5,0,0
"[서] 도봉",20170103073700,0,"북",0,-2,0,0,90.5,0,0
"[서] 도봉",20170103073800,0,"북",0,-2,0,0,90.6,0,0
"[서] 도봉",20170103073900,0,"북",0,-2.1,0,0,90.3,0,0
"[서] 도봉",20170103074000,0,"북",0,-2.1,0,0,90.5,0,0
"[서] 도봉",20170103074100,0,"북",0,-2.1,0,0,90.5,0,0
"[서] 도봉",20170103074200,0,"북",0,-2.1,0,0,90.4,0,0
"[서] 도봉",20170103074300,0,"북",0,-2.1,0,0,90.6,0,0
"[서] 도봉",20170103074400,0,"북",0,-2.1,0,0,90.6,0,0
"[서] 도봉",20170103074500,0,"북",0,-2.1,0,0,90.6,0,0
"[서] 도봉",20170103074600,0,"북",0,-2,0,0,90.8,0,0
"[서] 도봉",20170103074700,0,"북",0.1,-2,0,0,90.7,0,0
"[서] 도봉",20170103074800,0,"북",0,-2,0,0,90.7,0,0
"[서] 도봉",20170103074900,0,"북",0,-2,0,0,90.6,0,0
"[서] 도봉",20170103075000,0,"북",0,-2.1,0,0,90.6,0,0
"[서] 도봉",20170103075100,0,"북",0,-2.1,0,0,90.7,0,0
"[서] 도봉",20170103075200,0,"북",0,-2.1,0,0,90.7,0,0
"[서] 도봉",20170103075300,0,"북",0,-2.1,0,0,90.8,0,0
"[서] 도봉",20170103075400,0,"북",0,-2,0,0,91,0,0
"[서] 도봉",20170103075500,0,"북",0,-2,0,0,90.9,0,0
"[서] 도봉",20170103075600,0,"북",0,-2,0,0,90.9,0,0
"[서] 도봉",20170103075700,0,"북",0,-2,0,0,90.8,0,0
"[서] 도봉",20170103075800,0,"북",0.1,-2,0,0,90.9,0,0
"[서] 도봉",20170103075900,254.4,"서남서",0.2,-2,0,0,90.9,0,0
"[서] 도봉",20170103080000,0,"북",0,-2,0,0,90.8,0,0
"[서] 도봉",20170103080100,0,"북",0,-2,0,0,90.8,0,0
"[서] 도봉",20170103080200,0,"북",0,-1.9,0,0,90.9,0,0
"[서] 도봉",20170103080300,0,"북",0,-1.9,0,0,90.9,0,0
"[서] 도봉",20170103080400,0,"북",0,-1.9,0,0,90.9,0,0
"[서] 도봉",20170103080500,0,"북",0,-1.9,0,0,90.7,0,0
"[서] 도봉",20170103080600,0,"북",0,-1.9,0,0,90.7,0,0
"[서] 도봉",20170103080700,0,"북",0,-1.9,0,0,90.7,0,0
"[서] 도봉",20170103080800,0,"북",0,-1.9,0,0,90.7,0,0
"[서] 도봉",20170103080900,0,"북",0,-1.9,0,0,90.6,0,0
"[서] 도봉",20170103081000,0,"북",0,-1.9,0,0,90.6,0,0
"[서] 도봉",20170103081100,0,"북",0,-1.9,0,0,90.5,0,0
"[서] 도봉",20170103081200,0,"북",0,-1.9,0,0,90.6,0,0
"[서] 도봉",20170103081300,0,"북",0.1,-1.9,0,0,90.5,0,0
"[서] 도봉",20170103081400,0,"북",0,-2,0,0,90.3,0,0
"[서] 도봉",20170103081500,0,"북",0,-2,0,0,90.3,0,0
"[서] 도봉",20170103081600,0,"북",0,-2,0,0,90.4,0,0
"[서] 도봉",20170103081700,0,"북",0,-2,0,0,90.4,0,0
"[서] 도봉",20170103081800,0,"북",0,-1.9,0,0,90.4,0,0
"[서] 도봉",20170103081900,0,"북",0,-1.9,0,0,90.3,0,0
"[서] 도봉",20170103082000,0,"북",0,-1.9,0,0,90.5,0,0
"[서] 도봉",20170103082100,0,"북",0,-1.9,0,0,90.5,0,0
"[서] 도봉",20170103082200,0,"북",0,-1.9,0,0,90.3,0,0
"[서] 도봉",20170103082300,0,"북",0,-1.9,0,0,90.3,0,0
"[서] 도봉",20170103082400,0,"북",0,-1.9,0,0,90.5,0,0
"[서] 도봉",20170103082500,0,"북",0,-1.8,0,0,90.5,0,0
"[서] 도봉",20170103082600,0,"북",0,-1.8,0,0,90.5,0,0
"[서] 도봉",20170103082700,0,"북",0,-1.8,0,0,90.4,0,0
"[서] 도봉",20170103082800,0,"북",0,-1.8,0,0,90.3,0,0
"[서] 도봉",20170103082900,0,"북",0,-1.8,0,0,90.3,0,0
"[서] 도봉",20170103083000,0,"북",0,-1.8,0,0,90.4,0,0
"[서] 도봉",20170103083100,0,"북",0,-1.8,0,0,90.3,0,0
"[서] 도봉",20170103083200,0,"북",0,-1.7,0,0,90.3,0,0
"[서] 도봉",20170103083300,0,"북",0,-1.7,0,0,90.3,0,0
"[서] 도봉",20170103083400,0,"북",0,-1.7,0,0,90.5,0,0
"[서] 도봉",20170103083500,0,"북",0,-1.6,0,0,90.4,0,0
"[서] 도봉",20170103083600,0,"북",0,-1.6,0,0,90.2,0,0
"[서] 도봉",20170103083700,0,"북",0,-1.6,0,0,90.1,0,0
"[서] 도봉",20170103083800,0,"북",0,-1.6,0,0,90.1,0,0
"[서] 도봉",20170103083900,0,"북",0,-1.6,0,0,90.2,0,0
"[서] 도봉",20170103084000,0,"북",0,-1.5,0,0,90.3,0,0
"[서] 도봉",20170103084100,0,"북",0,-1.4,0,0,90.2,0,0
"[서] 도봉",20170103084200,0,"북",0,-1.4,0,0,90,0,0
"[서] 도봉",20170103084300,0,"북",0,-1.4,0,0,90,0,0
"[서] 도봉",20170103084400,0,"북",0,-1.4,0,0,90,0,0
"[서] 도봉",20170103084500,0,"북",0,-1.3,0,0,89.9,0,0
"[서] 도봉",20170103084600,0,"북",0,-1.3,0,0,89.8,0,0
"[서] 도봉",20170103084700,0,"북",0,-1.3,0,0,89.8,0,0
"[서] 도봉",20170103084800,0,"북",0,-1.2,0,0,90,0,0
"[서] 도봉",20170103084900,0,"북",0,-1.1,0,0,90,0,0
"[서] 도봉",20170103085000,0,"북",0,-0.9,0,0,90,0,0
"[서] 도봉",20170103085100,0,"북",0,-0.8,0,0,89.9,0,0
"[서] 도봉",20170103085200,0,"북",0,-0.8,0,0,89.7,0,0
"[서] 도봉",20170103085300,0,"북",0,-0.7,0,0,89.6,0,0
"[서] 도봉",20170103085400,0,"북",0,-0.6,0,0,89.3,0,0
"[서] 도봉",20170103085500,0,"북",0,-0.8,0,0,88.9,0,0
"[서] 도봉",20170103085600,137.7,"남동",0.1,-0.8,0,0,89.1,0,0
"[서] 도봉",20170103085700,125.8,"남동",0.3,-0.8,0,0,89.1,0,0
"[서] 도봉",20170103085800,0,"북",0,-0.7,0,0,88.9,0,0
"[서] 도봉",20170103085900,0,"북",0.1,-0.5,0,0,89,0,0
"[서] 도봉",20170103090000,0,"북",0,-0.4,0,0,88.8,0,0
"[서] 도봉",20170103090100,0,"북",0,-0.4,0,0,88.6,0,0
"[서] 도봉",20170103090200,0,"북",0,-0.3,0,0,88.5,0,0
"[서] 도봉",20170103090300,0,"북",0,-0.2,0,0,88.3,0,0
"[서] 도봉",20170103090400,0,"북",0,-0.2,0,0,88.2,0,0
"[서] 도봉",20170103090500,0,"북",0,-0.2,0,0,87.9,0,0
"[서] 도봉",20170103090600,0,"북",0,-0.1,0,0,87.7,0,0
"[서] 도봉",20170103090700,0,"북",0,0,0,0,87.5,0,0
"[서] 도봉",20170103090800,0,"북",0,0.1,0,0,87.5,0,0
"[서] 도봉",20170103090900,0,"북",0,0.2,0,0,87.3,0,0
"[서] 도봉",20170103091000,0,"북",0,0.2,0,0,87.2,0,0
"[서] 도봉",20170103091100,0,"북",0,0.3,0,0,87,0,0
"[서] 도봉",20170103091200,0,"북",0,0.2,0,0,86.6,0,0
"[서] 도봉",20170103091300,0,"북",0,0.2,0,0,86.4,0,0
"[서] 도봉",20170103091400,0,"북",0,0.3,0,0,86.2,0,0
"[서] 도봉",20170103091500,0,"북",0.1,0.3,0,0,85.8,0,0
"[서] 도봉",20170103091600,0,"북",0,0.4,0,0,85.5,0,0
"[서] 도봉",20170103091700,0,"북",0,0.5,0,0,85.2,0,0
"[서] 도봉",20170103091800,0,"북",0,0.7,0,0,85.1,0,0
"[서] 도봉",20170103091900,0,"북",0,0.7,0,0,84.8,0,0
"[서] 도봉",20170103092000,0,"북",0,0.7,0,0,84.6,0,0
"[서] 도봉",20170103092100,0,"북",0,0.8,0,0,84.3,0,0
"[서] 도봉",20170103092200,0,"북",0,0.8,0,0,83.8,0,0
"[서] 도봉",20170103092300,0,"북",0,0.9,0,0,83.7,0,0
"[서] 도봉",20170103092400,0,"북",0,1,0,0,83.3,0,0
"[서] 도봉",20170103092500,0,"북",0,1,0,0,82.9,0,0
"[서] 도봉",20170103092600,0,"북",0,0.9,0,0,82.4,0,0
"[서] 도봉",20170103092700,0,"북",0,0.9,0,0,82.2,0,0
"[서] 도봉",20170103092800,0,"북",0,1.1,0,0,81.9,0,0
"[서] 도봉",20170103092900,0,"북",0,1.2,0,0,81.5,0,0
"[서] 도봉",20170103093000,0,"북",0,1.3,0,0,81.1,0,0
